name,author_name,author_url,profile_photo_url,rating,relative_time_description,text,time
Birdsall Beach Resort,L C,https://www.google.com/maps/contrib/108509412839720485230/reviews,https://lh6.googleusercontent.com/-4IUTsLYjIHM/AAAAAAAAAAI/AAAAAAAABZ4/eqKkBW5NsEo/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,2 months ago,"Great family oriented campground. Site was clean and well kept, even have a deck for all sites! Staff was very friendly and accommodating",1541289385
Birdsall Beach Resort,Andrew Balch,https://www.google.com/maps/contrib/108714567857573776596/reviews,https://lh6.googleusercontent.com/-s0oys2aao5U/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZh-AFLajWxu4UpjpiJZ53jFDqcDw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,3 months ago,"Birdsall is a very impressive park. It is very clean, and well organized. It takes camping to the next level. Everyone there gives a wave or other friendly greeting as they go by. An excellent place to bring your kids or just to go and chill.",1538046149
Birdsall Beach Resort,Tim Ballantyne,https://www.google.com/maps/contrib/108063175769860803828/reviews,https://lh4.googleusercontent.com/-FzDNutpmB3U/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbmcqMpY7rRiMYT3V2gTGXGXHlnew/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,"Stayed for 4 days mid week. Clean well maintained. Newer nice size pools. Adults and kids. Mainly seasonal, approx 10 transient sites.  A 10 by 20 ft deck on each site to park trailer beside.  Big negative is beach.  Although nice sized, shade trees, play ground structure for kids and picnic tables. Seagulls and Canada geese have taken it over, covered with droppings.   Very friendly people running park , family feel to it.",1532692292
Birdsall Beach Resort,Pamela H.,https://www.google.com/maps/contrib/108293565010680485899/reviews,https://lh6.googleusercontent.com/-QHTJlQASeKU/AAAAAAAAAAI/AAAAAAAAAEc/_IpXWY3YjFk/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,2 months ago,"Great beach. Awesome waves. Not so awesome zebra muscles on the rocks at the beach though, almost needed stitches in both knees.",1541790266
Birdsall Beach Resort,ayesha munam,https://www.google.com/maps/contrib/114051369716173148170/reviews,https://lh4.googleusercontent.com/-h8Lbc1nICUA/AAAAAAAAAAI/AAAAAAAAEXI/U6QiTpiE0Vw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,Nice clean park. Friendly staff and the residents. In laws have been at this park for 4 years and no complaints at all. Daily and weekly activities  and prize draws. Nightly bingo to keep the residents entertained.,1533608084
Black Bear Campground,Melanie Suchenstein,https://www.google.com/maps/contrib/113641511751572247063/reviews,https://lh3.googleusercontent.com/-tn-SeYtmCJU/AAAAAAAAAAI/AAAAAAAAABI/3DXkZRkw9_E/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,3 months ago,This was an awesome park.  We where here touring all of the Jehovah's Witness facilities.  Close to many of them.  The park has huge lots.  We have a 40 foot with 4 pop outs and still plenty of room on the side.  Their laundry room is immaculate and the staff are so welcoming.  Would stay here again in a heartbeat! Happy travels everyone!,1538168075
Black Bear Campground,Dave Alex,https://www.google.com/maps/contrib/111954783996711495880/reviews,https://lh3.googleusercontent.com/-c8tlp6QKT6w/AAAAAAAAAAI/AAAAAAAABRA/lDFFKrQSt0I/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg,3,4 months ago,"The campsites themselves are nothing to write home about.  No privacy, very packed together, etc.  But the services provided are more 4 star.  We took their sponsored tour to NYC that picked up right in the campground and it was perfect in every way.  We were there for a week and used this location as our home base to explore the area, so it worked out well, but some more space and privacy would have been nice for the price.",1537482845
Black Bear Campground,jodie cat,https://www.google.com/maps/contrib/115840844743374049612/reviews,https://lh5.googleusercontent.com/-lycFSIy3Yl8/AAAAAAAAAAI/AAAAAAAAAmA/vD8n4_NbgW0/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,7 months ago,"The grounds are beautiful.  The children's playground was fun and the swings were a delight.  The pavilion has a free lending library for readers of all ages.  They also host ice cream socials,  campfires,  board games, crafts,  and the list goes on. 

The shower/ bath house was impeccably clean during our entire stay. 

We stayed for 7 days- and are looking forward to returning.  Such friendly staff,  warm pool,  and relaxing environment.",1529444880
Black Bear Campground,Elizabeth Pearce,https://www.google.com/maps/contrib/111052501665454000479/reviews,https://lh6.googleusercontent.com/-6M2BbQJX-sU/AAAAAAAAAAI/AAAAAAAAU2k/3U3o18RuWWU/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,4,3 months ago,"We stayed for a couple of nights. It was a nice campground in the Catskills, where we were visiting friends. We didn't take advantage of everything they had to offer, so I can't comment on anything else.",1537923241
Black Bear Campground,Backpackerwdogs 1,https://www.google.com/maps/contrib/105015664682074507566/reviews,https://lh5.googleusercontent.com/-NYSM8O973pA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ5qudem6GAy68oWAkHi3xuniN49g/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg,4,6 months ago,"Park is nice, but for $70 a night the RV spaces could be better.  Sites look level, but are not, and could of use different rock.  The gray rock is too course and sharp.  Driving here you would think that the RV spaces would be shaded, but ad my wife says, it is a gravel pit.  Yes they have everything tjat a park needs, but the sites could be more desirable for the price.",1531744344
Black Donald Tent & Trailer Park,Paulina Szlachetka,https://www.google.com/maps/contrib/114672843225927956048/reviews,https://lh4.googleusercontent.com/-8wFjLKs9lSo/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMigROCog7icrGMTpd9etnB7Yp3RA/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,5 months ago,"We love this place. It's definitely a gem. We have been coming for almost 5 years. Beautiful.  Anne is such a wonderful lady. Keeps everything in check. We tent camped and pulled a trailer. It was awesome either way. Great place for the guys to go fish, ladies to hike and go swimming.  There are boat, kayak, canoe rentals.  Or bring your boat.  Call way ahead to book. It is that popular.",1534518484
Black Donald Tent & Trailer Park,Lindsay Shuttleworth,https://www.google.com/maps/contrib/103445237470802867745/reviews,https://lh5.googleusercontent.com/-lvXfcWDCAsM/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNgOXJHYGpUK9m86AQ4rwEzPdXybg/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,"Best place for rustic, woodsy camping. Sites are nice and spread out. It’s quiet and secluded. Everyone is nice. We love it here and have been going for 3years",1534627720
Black Donald Tent & Trailer Park,Brian McKittrick,https://www.google.com/maps/contrib/112284272224122522661/reviews,https://lh3.googleusercontent.com/-eHtI3iULSnA/AAAAAAAAAAI/AAAAAAAADD4/2jhTp30X6Jc/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,3,3 months ago,Stayed here for a late September weekend. Nice park and most of the sites are on the lake and all of the sites are very wooded and rustic. Trailer sites are limited for weekenders but lots of tent sites.,1538581346
Black Donald Tent & Trailer Park,Peter Ractliffe,https://www.google.com/maps/contrib/108402044547457309150/reviews,https://lh4.googleusercontent.com/-L3YgSnHsi6A/AAAAAAAAAAI/AAAAAAAAAEU/IPZSqGT-c2g/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,3 months ago,Lots of sites on the lake. Most of them with power and water but no sewer hookups. Very quiet campsite.....far from roads and highways.,1538743906
Black Donald Tent & Trailer Park,The Budd,https://www.google.com/maps/contrib/106305712781764898323/reviews,https://lh5.googleusercontent.com/-DqW_Z2ek7QY/AAAAAAAAAAI/AAAAAAAAAaE/sNZvK2XX7bY/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,7 months ago,Many sites are very private and well shaded by white and red pines. Very friendly owners. Price is very reasonable and fire wood is really inexpensive compared to provincial parks. Beautiful lake. Good views of sunsets.,1527778357
Black River Wilderness Park,Krista Finn,https://www.google.com/maps/contrib/110116965097506432614/reviews,https://lh5.googleusercontent.com/-D72-1R3rlxU/AAAAAAAAAAI/AAAAAAAAABU/6Ij66u25Er4/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,2 months ago,"We stayed in a yurt, and it was amazing. The mosquitoes in June are deathly, I wouldn’t recommend doing the trails. We were on there ten min and were eaten alive! But, What we did get to see of them was absolutely beautiful. The staff are very friendly and accommodating. The campsite is clean, and campers are very respectful of noise after hours. Can’t wait to go again!",1541088437
Black River Wilderness Park,chris valliere,https://www.google.com/maps/contrib/111416812667072943628/reviews,https://lh5.googleusercontent.com/-Ncp04rL8h60/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO6Y__K1d2NT__KJyvC2rsnrA0dyw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,2 months ago,Love this place! Its the wife and I's home away from home in the summer. Since the reopen its only been getting better!,1542255475
Black River Wilderness Park,Mike MacFarlane,https://www.google.com/maps/contrib/112762397179162987230/reviews,https://lh6.googleusercontent.com/-UStkO8avC14/AAAAAAAAAAI/AAAAAAAAu1M/3u1EragXOdo/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,Beautiful camp ground!! The scenery is unbelievable and the staff is amazing.  We rented the yurt and it was fantastic - looking forward to coming back!,1536532632
Black River Wilderness Park,Joe Nimens,https://www.google.com/maps/contrib/110602045124957741078/reviews,https://lh6.googleusercontent.com/-Bj2cw_oNNQI/AAAAAAAAAAI/AAAAAAAAAWI/TZHn28pM8pM/s128-c0x00000000-cc-rp-mo-ba6/photo.jpg,5,6 months ago,"This park is spectacular.... we stayed in one of their Yurts which was an economical and awesome way to spend the weekend.    Older washroom facilitie is the only drawback I could find but that is easily overcome by amazing scenery and a wonderful ""out in nature"" experience",1531854820
Black River Wilderness Park,Jake Smith,https://www.google.com/maps/contrib/114173689277870926167/reviews,https://lh5.googleusercontent.com/-on3GwFADXGk/AAAAAAAAAAI/AAAAAAAAA8Q/kj2m_AtBkyQ/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,5 months ago,"SO GLAD they opened this back up! It is extremely well looked after, the washrooms are clean and river was awesome to hang in! Thanks to the Black River staff for being so great to us!",1534938834
Blairton Tent and Trailer Park,Stephanie Archer,https://www.google.com/maps/contrib/100779263795885750597/reviews,https://lh5.googleusercontent.com/-ZX6eD_p_8JE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOPHDgHs0pvw1RRHC81MPcg-yvPFQ/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,"Had a great time. We rented the cabins. VERY clean and cosy! Perfect for the long weekend. Everyone we met was very nice and welcoming! Great pool and playground and an awesome water float on the beach. 
 Great for families and kids ! Cant wait to go back",1536095028
Blairton Tent and Trailer Park,Out Doorsman,https://www.google.com/maps/contrib/112856268332448585936/reviews,https://lh3.googleusercontent.com/-QG_v8qnwBY0/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOxId_uY4IEPxih83R9vBB-CRyV2A/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,Very nice campground clean affordable owners are nice lots of kids activity’s great fishing beach is wonderful I would recommend this campground 5 star,1536873938
Blairton Tent and Trailer Park,Buzz Roberts,https://www.google.com/maps/contrib/118329416677750652617/reviews,https://lh4.googleusercontent.com/-N7xz3c8YAvk/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPXgLpXsMm_FDwTan7cQWA8N5E21g/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,"Had the opportunity to deal with Mike and his family recently and was impressed with the way they do things at Blairton Trailer Park, most professional indeed. If you are considering a park please note that this is not the kind of park that has drunken revelers, crazy golf cart shenanigans, or loud parties after curfew (if at all!)  (Try Parkbridge!).
I suspect that any reviews of less that 5 stars are from those who may have been kicked out for just such behaviour. This is a true family park, Amy runs the office, the son is an excellent helper and the daughter quite an artist! One of the children is a budding basketball star, you'll have to stop by the park to find out which one!",1529092715
Blairton Tent and Trailer Park,Kirito Gaming,https://www.google.com/maps/contrib/111918874715091363386/reviews,https://lh5.googleusercontent.com/-TVxrONMlPgg/AAAAAAAAAAI/AAAAAAAAAaI/f7vR66A0XXU/s128-c0x00000000-cc-rp-mo/photo.jpg,5,3 months ago,Great place for family camping. Amazing people,1538426788
Blairton Tent and Trailer Park,George Heath,https://www.google.com/maps/contrib/100971886840971216291/reviews,https://lh4.googleusercontent.com/-LNvmDS9OmQc/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO1YLKXFWc_54UHt8j6Nlb1mdlrgw/s128-c0x00000000-cc-rp-mo/photo.jpg,3,5 months ago,"Nice place if you want some quiet time, lots of beautiful pine trees, not much in the way of services such as dining and shopping. WIFI is offered as a paid service, not included in your rental costs.",1535172386
Blue Heron Trailer Park,Donna Becker,https://www.google.com/maps/contrib/104086289188269302260/reviews,https://lh4.googleusercontent.com/-ZExFJ6HZGdc/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcb4vl8-2xagMxJPD_DkOUdcSaDoFQ/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,This is the first adult only campground we have ever tried.  Carol Anne the owner is such a sweet heart.  The people in the trailer park are the nicest people.  The sites are roomy and well cared for.  Walk around and see the little touches that Carol Anne uses in her gardens.  Definitely hope we stay there again.,1530581761
Blue Heron Trailer Park,Diplexer Dave,https://www.google.com/maps/contrib/108014747852810229676/reviews,https://lh4.googleusercontent.com/-DIUD2lumX5A/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ7MMJwG7aDO2nwrSjaq8HW0vv05w/s128-c0x00000000-cc-rp-mo/photo.jpg,1,3 months ago,Retirement Park - Dead after 9PM - No activities - Owner and help have strange guidelines to follow - Very expensive for what you get - No beach,1539887351
Blue Heron Trailer Park,Craig Fleming,https://www.google.com/maps/contrib/104963996584409460111/reviews,https://lh3.googleusercontent.com/-zc9RyB5jd1A/AAAAAAAAAAI/AAAAAAAAGII/ZIEoW8esOPo/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,Very friendly. The staff was there ro guide my friends trailer in to the very level space. Great for people who just bought a trailer. Lol,1536408410
Blue Heron Trailer Park,Frank Madden,https://www.google.com/maps/contrib/111793217514057343025/reviews,https://lh4.googleusercontent.com/-s6otezmlgmM/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbyOCHfXJApL2zB8eQf_B2_lkd8ig/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,10 months ago,"The nicest people you will EVER meet! The park is extremely well taken care of, just show up and relax. If you are able to get into this park take advantage of it you will not be disappointed 😁",1521906446
Blue Heron Trailer Park,Paul Fluri,https://www.google.com/maps/contrib/110772609083244590609/reviews,https://lh6.googleusercontent.com/-CVF1b7p5yzo/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZH1kJ2Fvk16QGkZgLiCu0hsdaiDw/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg,5,a month ago,Beautiful grounds and very nice owner,1543636433
Blue Water Lakes Campground,joe vieira,https://www.google.com/maps/contrib/105072085226441918533/reviews,https://lh5.googleusercontent.com/-H8XqikZ1CEY/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ9DEBdU5xBSeK0f_QNUjLHt5Gjlg/s128-c0x00000000-cc-rp-mo/photo.jpg,1,5 months ago,"Had an awful episode with the parks maintenace man.   My wife and I were forced to leave because of his perverse nature.  

Park is beautiful ,  the office admistration lady Jan was a professional to deal with and always pleasant.  

The parks regulars , at times can be brash and on some occasions they tend to get extremely intoxicated , causing a distruption in the parks natural tranquility.   Loud music past quite times coupled with the odd fist fight makes this park at times less desirable .

It’s a beautiful place , it is a real shame it’s a Party atmosphere there , drug use at some sites , we have seen first hand.   

Lastly the owner Amin is a nice fellow , although he is naive on the going ons at at his park.  He is mostly absent from the park , which again allows for the nafarious actions of some of the park patrons and the maintenace staff.",1534456887
Blue Water Lakes Campground,Danny Skuce,https://www.google.com/maps/contrib/102183063048657034079/reviews,https://lh4.googleusercontent.com/-MqHghlXYRq4/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ1GBUQQdhLIQeKUxjZqsbIJ36Rfg/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,Secluded and peaceful out of the beaten path near the water and wildlife,1534646673
Blue Water Lakes Campground,Marissa Muzzell,https://www.google.com/maps/contrib/103258532401668069114/reviews,https://lh4.googleusercontent.com/-zPm0p2dUq4Y/AAAAAAAAAAI/AAAAAAAAAIY/keFwYO4k_hE/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a year ago,"Been going for over 15 years. Love it at the lake! Great group of regulars. If tenting the ""circle"" is a nice spot!  Right by the beach and a good group of regulars that are friendly!",1499391295
Blue Water Lakes Campground,Sheila Fleming,https://www.google.com/maps/contrib/112677335486112389705/reviews,https://lh5.googleusercontent.com/-IQHp9Oz73a8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcanV-6-JnGiEonWszgU5PTC4cUBdA/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,Great place to camp!,1533317979
Blue Water Lakes Campground,Up North M,https://www.google.com/maps/contrib/107773116495048857664/reviews,https://lh5.googleusercontent.com/-DLLxhxIxJ6g/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYO1VyPrpG_5-g4_EXDf7JS6LKSRw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,a year ago,Staff was very friendly and accommodating. Garbage and sewage disposal also available. ,1502828031
Blueberry Hill Motel & Campground,Ian Moores,https://www.google.com/maps/contrib/113995378441922069058/reviews,https://lh6.googleusercontent.com/-f9QY1e3P4mU/AAAAAAAAAAI/AAAAAAAABp4/iQRWpoiZxQw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,a month ago,"First off, they were open in the winter - one of the only campsites that was on our drive from Calgary. They also turned the water on so we could fill our tanks.

They were super nice, despite arriving in the middle of dinner. We got a nice easy spot to get in and out off, and had a wonderful quiet night. He also helped me with the water because I'm not super familiar with RVs.",1544037250
Blueberry Hill Motel & Campground,Ken Halin,https://www.google.com/maps/contrib/113670193982447051227/reviews,https://lh5.googleusercontent.com/-6yf-atToCA0/AAAAAAAAAAI/AAAAAAAAGGw/vb4zXhNAGuQ/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,4,7 months ago,"It's more of small hotel than a motel. People are nice, the room was clean. Small swimming pool in doors. I had some thrills!",1529604570
Blueberry Hill Motel & Campground,Katie Riel,https://www.google.com/maps/contrib/100429568967792378386/reviews,https://lh5.googleusercontent.com/-kAF1w1iiwLU/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYhPqIQ5gSI3LatAlm8xt8zhp0jDA/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,5 months ago,"Was there for an event, it was a nice place. My kids loved the park.",1534125892
Blueberry Hill Motel & Campground,Doug Carter,https://www.google.com/maps/contrib/103205461390035924372/reviews,https://lh5.googleusercontent.com/-1D_jGsDwpxg/AAAAAAAAAAI/AAAAAAAAbo4/_q3Vdug9OLg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,4 months ago,Nice campground and motel. Very clean.,1536335470
Blueberry Hill Motel & Campground,Tracy Wait,https://www.google.com/maps/contrib/105954853950820651976/reviews,https://lh6.googleusercontent.com/-GJANYfnxh6c/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbIY06fI3eyIpPePmpSeYMZHfaMZw/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,6 months ago,"What a great place ,clean reasonable price. All around amazing!!",1530271630
Bluewater Golf Course & Campground,Kelcey,https://www.google.com/maps/contrib/114962103144561428117/reviews,https://lh5.googleusercontent.com/-LR4G4S7feiE/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcb9TbyR7NuK6VqmzWS_epejSlBOVw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,"We were so pleasantly surprised by this 9 hole course. Great staff, very well kept, and just the right amount of difficulty. We will definitely return!",1530702629
Bluewater Golf Course & Campground,Michele E. St Laurent,https://www.google.com/maps/contrib/111984825387731312090/reviews,https://lh6.googleusercontent.com/-G1dByIep3Wg/AAAAAAAAAAI/AAAAAAAALPo/6r7OFsIhh5I/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,A warm inviting friendship and fellowship environment. Home Away from Home or a day on the course.,1535042611
Bluewater Golf Course & Campground,Jeff Merner,https://www.google.com/maps/contrib/105645736155987165078/reviews,https://lh5.googleusercontent.com/-tl52qAtDKtQ/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ1XhiVhI2tuHpxsMoo3WtMa6tQYQ/s128-c0x00000000-cc-rp-mo/photo.jpg,5,5 months ago,"Probably the best 9 hole course on the coast. ... Well manicured, friendly staff and challenging..",1533945879
Bluewater Golf Course & Campground,M Schultz,https://www.google.com/maps/contrib/113450224563563136164/reviews,https://lh5.googleusercontent.com/-UYJODBFUK5w/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcY0H4J3TFpLkkVTnO5-562uyF971Q/s128-c0x00000000-cc-rp-mo/photo.jpg,5,5 months ago,"This Campground is amazing. First, let's talk about the golf corse; It is definitely a good corse. It's good if you just wanna go out for a quick game of golf. There are only 8 holes but if you want to do 18, you just do he corse again. Beautiful Scenery. The campground is really nice too! Usually there are tons of cottages up for sale with good prices, but this year, there hasn't been much compared to last year. We've had a cottage up here for 8 years now, and the second you walk in, people are pretty welcoming! The cottages are in good condition and once you get moved in, it feels like home.",1532742447
Bluewater Golf Course & Campground,Laurie Davis,https://www.google.com/maps/contrib/105996163995311732066/reviews,https://lh5.googleusercontent.com/-tBc56uTUUvo/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbtOvsriuRXIen4zMUX73BNcteWkw/s128-c0x00000000-cc-rp-mo/photo.jpg,4,7 months ago,Beautiful 9 hole golf course. Very friendly and accommodating staff. Will be golfing at the Bluewater Golf Course as much as possible.,1528838783
Bona Vista Campground,carly omeasoo,https://www.google.com/maps/contrib/103141512804410468038/reviews,https://lh4.googleusercontent.com/-KtgLq8m5fbo/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbTgckniXB3q4bgxKTfCJdqBGK9PQ/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,My kids had so much fun camping here! I loved the scenery and at night is quite. I am definitely going back to camp for a weekend before summer ends in 2018 👍,1531505908
Bona Vista Campground,Sylvie Barrett,https://www.google.com/maps/contrib/105598015679891037255/reviews,https://lh5.googleusercontent.com/-G371_t_Sy9I/AAAAAAAAAAI/AAAAAAAAAME/DugRvPQstuY/s128-c0x00000000-cc-rp-mo/photo.jpg,4,4 months ago,"Friendly atmosphere.  Secure location.
Close to quaint town of Cobden.",1535940771
Bona Vista Campground,Presley Lavier,https://www.google.com/maps/contrib/114799913893670765135/reviews,https://lh3.googleusercontent.com/-mKa7eKdIAwA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYMWs4BkKeo5Lc6Nxo-w27d8sKRBw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,Our home away from home.  Louise works her butt off to make Bona Vista an incredible family place.  Highly recommend.,1530408759
Bona Vista Campground,Tim Shea,https://www.google.com/maps/contrib/109004482234732642289/reviews,https://lh5.googleusercontent.com/-T-iApSwA2FA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYoPjFuNvJUGelTGUOdZK52FOo9Ng/s128-c0x00000000-cc-rp-mo/photo.jpg,5,5 months ago,Wonderful experience great people all around  would definitely visit again.,1534086559
Bona Vista Campground,Christine Earle,https://www.google.com/maps/contrib/114509521019039342092/reviews,https://lh6.googleusercontent.com/-RR01nZtJNrA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcad87INaoTjL53kx7bByIkNnfvXUg/s128-c0x00000000-cc-rp-mo/photo.jpg,1,6 months ago,Be aware park charges more than weekly rate when you come for 7 nights.  They charge for half a day on the day you arrive and half a day for the day you leave extra.,1532435142
Breezy Hill Camping & RV Park,Sandra Mathurin,https://www.google.com/maps/contrib/104660356668080141455/reviews,https://lh6.googleusercontent.com/-MimXftB0Jy4/AAAAAAAAAAI/AAAAAAAAClI/X1dBA4Uv5GE/s128-c0x00000000-cc-rp-mo/photo.jpg,5,3 months ago,"Have camped here for 3 seasons...great owners, clean park, all around great place to go. Highly recommend",1538577100
Breezy Hill Camping & RV Park,Anna Alexander,https://www.google.com/maps/contrib/111380458804544658234/reviews,https://lh5.googleusercontent.com/-hus3X0k4yxI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYnkkYnbRNYugZszab1-665hrqshw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,"Terrific outfit. We plan  to return with family members this summer. Highly recommend, especially for little kids.",1528591583
Breezy Hill Camping & RV Park,Robert Slade,https://www.google.com/maps/contrib/101123444969129438016/reviews,https://lh3.googleusercontent.com/-uLcVETiHW2o/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcavE93gdyeRXpnmLbfDHHueaVxc2A/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,"Great park.  The owners and seasonal campers are very friendly.  Nice clean pool, lake with a beach, and our grandchildren love the large and modern playground.
We stayed here in a motorhome.",1527641159
Breezy Hill Camping & RV Park,Sandra Mathurin,https://www.google.com/maps/contrib/106606698708078504605/reviews,https://lh6.googleusercontent.com/-Utt1ZoP6SS0/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcai0WgAUx63hcJqmAMMJOmdXWPhng/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,Love this place.  Been here 3rd year now.  Managed very well.,1528034886
Breezy Hill Camping & RV Park,David Maillet,https://www.google.com/maps/contrib/108905695408632029364/reviews,https://lh4.googleusercontent.com/-xwZNchPJ3p8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcb_3XOUCKEd8DRW42a_qdZ6JBX4Sw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,Great place to go camping and so close to Ottawa.,1528711755
Brennan Harbour RV Park,Susan Brown,https://www.google.com/maps/contrib/102948788251746834216/reviews,https://lh4.googleusercontent.com/-lV-618Bk_ho/AAAAAAAAAAI/AAAAAAAABKc/QTUscUlD98Q/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,"What a nice surprise.  Right on the water, limited services, but so relaxing and beautiful.  We were the only big rig there, but had no trouble setting up among the tall trees. Two days of relaxing, kayaking and enjoying the water. They have a little gazebo at the end of the dock that is just perfect for an evening cold beverage!",1535553490
Brennan Harbour RV Park,Tim Beach,https://www.google.com/maps/contrib/101494234955347883344/reviews,https://lh4.googleusercontent.com/-YV5mGN9GJp4/AAAAAAAAAAI/AAAAAAAAB4M/yTVdsqpbmIQ/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,a month ago,Very nice Park. Friendly people.,1543067239
Brennan Harbour RV Park,Leola Lamarche,https://www.google.com/maps/contrib/102624432548219785770/reviews,https://lh6.googleusercontent.com/-aSCYfovItI4/AAAAAAAAAAI/AAAAAAAAAAA/ksksVyQq_7I/s128-c0x00000000-cc-rp-mo/photo.jpg,5,9 months ago,"Very clean, well organized and great people. Scenery is breath taking. We recommend and will be back.",1523573710
Brennan Harbour RV Park,James Walsh,https://www.google.com/maps/contrib/116640989389880017154/reviews,https://lh5.googleusercontent.com/-YU7PAXNyBiA/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMmMocIpEdG8Ckmwz08Dxc2fnnrIg/s128-c0x00000000-cc-rp-mo/photo.jpg,3,a year ago,"Very nice location.  No public washrooms, no sewer hookup for rv's or trailers. Recommended for short visits only.  I think my post may have been misunderstood.  As commented on by the owner I am a boater who is using the Spanish marina while visiting my dad at Brennan Harbour RV park.  My comment was not to discourage people from visiting this place as the owners work very hard to continually improve the RV park. The lack of public washrooms has been a small inconvenience for a family get together but the hospitality of the owners and their accommodation of our family get together make up for the small inconvenience.  Continued improvements to this facility will only add to the atmosphere of this park. Thank you for your hospitality.  Jamie,  Jill  and Jake (our dog)",1500654497
